date,hour,timezone,temperature_feel_like,rain_1h,clouds_all,weather_Fog,weather_Rain,weather_Clouds,weather_Clear,weather_Snow,weather_Thunderstorm
2025-01-21,16,America/Vancouver,275.84,0.0,75.0,0,0,1,0,0,0
2025-01-21,17,America/Vancouver,275.06,0.0,20.0,0,0,1,0,0,0
2025-01-21,17,America/Vancouver,276.42,0.0,75.0,0,0,1,0,0,0
2025-01-21,18,America/Vancouver,274.14,0.0,20.0,0,0,1,0,0,0
2025-01-21,18,America/Vancouver,275.3,0.0,75.0,0,0,1,0,0,0
2025-01-21,19,America/Vancouver,273.9,0.0,0.0,0,0,0,1,0,0
2025-01-21,19,America/Vancouver,272.08,0.0,20.0,0,0,1,0,0,0
2025-01-21,20,America/Vancouver,273.73,0.0,20.0,0,0,1,0,0,0
2025-01-21,20,America/Vancouver,270.17,0.0,20.0,0,0,1,0,0,0
2025-01-21,21,America/Vancouver,273.6,0.0,0.0,0,0,0,1,0,0
2025-01-21,21,America/Vancouver,270.7,0.0,100.0,0,0,1,0,0,0
2025-01-22,11,America/Vancouver,273.31,0.0,20.0,0,0,1,0,0,0
2025-01-22,11,America/Vancouver,276.62,0.0,100.0,0,0,1,0,0,0
2025-01-22,12,America/Vancouver,274.58,0.0,20.0,0,0,1,0,0,0
2025-01-22,12,America/Vancouver,275.39,0.0,100.0,0,0,1,0,0,0
2025-01-22,13,America/Vancouver,275.4,0.0,20.0,0,0,1,0,0,0
2025-01-22,13,America/Vancouver,274.83,0.0,96.0,0,0,1,0,0,0
2025-01-22,14,America/Vancouver,275.98,0.25,0.0,0,1,0,0,0,0
2025-01-22,14,America/Vancouver,275.26,0.0,75.0,0,0,1,0,0,0
2025-01-22,15,America/Vancouver,275.12,0.0,0.0,0,0,0,1,0,0
2025-01-22,15,America/Vancouver,274.71,0.0,100.0,0,0,1,0,0,0
2025-01-22,16,America/Vancouver,274.5,0.0,0.0,0,0,0,1,0,0
2025-01-22,16,America/Vancouver,275.92,0.0,100.0,0,0,1,0,0,0
2025-01-22,17,America/Vancouver,273.81,0.0,20.0,0,0,1,0,0,0
2025-01-22,17,America/Vancouver,275.12,0.0,100.0,0,0,1,0,0,0
2025-01-22,18,America/Vancouver,271.74,0.0,0.0,0,0,0,1,0,0
2025-01-22,18,America/Vancouver,276.0,0.0,100.0,0,0,1,0,0,0
2025-01-22,19,America/Vancouver,273.83,0.0,20.0,0,0,1,0,0,0
2025-01-22,19,America/Vancouver,274.94,0.0,75.0,0,0,1,0,0,0
2025-01-22,20,America/Vancouver,274.12,0.0,0.0,0,0,0,1,0,0
2025-01-22,20,America/Vancouver,275.35,0.0,75.0,0,0,1,0,0,0
2025-01-22,21,America/Vancouver,272.25,0.0,0.0,0,0,0,1,0,0
2025-01-22,21,America/Vancouver,274.72,0.0,75.0,0,0,1,0,0,0
2025-01-23,11,America/Vancouver,273.46,0.25,20.0,0,1,0,0,0,0
2025-01-23,11,America/Vancouver,275.62,0.0,75.0,0,0,1,0,0,0
2025-01-23,12,America/Vancouver,275.82,0.0,20.0,0,0,1,0,0,0
2025-01-23,12,America/Vancouver,275.28,0.0,75.0,0,0,1,0,0,0
2025-01-23,13,America/Vancouver,276.25,0.0,20.0,0,0,1,0,0,0
2025-01-23,13,America/Vancouver,275.88,0.25,100.0,0,1,0,0,0,0
2025-01-23,14,America/Vancouver,275.96,0.0,40.0,0,0,1,0,0,0
2025-01-23,14,America/Vancouver,274.68,0.0,75.0,0,0,1,0,0,0
2025-01-23,15,America/Vancouver,274.98,0.0,40.0,0,0,1,0,0,0
2025-01-23,15,America/Vancouver,275.24,0.0,75.0,0,0,1,0,0,0
2025-01-23,16,America/Vancouver,275.56,0.0,75.0,0,0,1,0,0,0
2025-01-23,16,America/Vancouver,274.62,0.0,75.0,0,0,1,0,0,0
2025-01-23,17,America/Vancouver,275.48,0.0,75.0,0,0,1,0,0,0
2025-01-23,17,America/Vancouver,275.28,0.0,100.0,0,0,1,0,0,0
2025-01-23,18,America/Vancouver,274.95,0.0,75.0,0,0,1,0,0,0
2025-01-23,18,America/Vancouver,276.46,0.0,100.0,0,0,1,0,0,0
2025-01-23,19,America/Vancouver,272.19,0.0,75.0,0,0,1,0,0,0
2025-01-23,19,America/Vancouver,273.71,0.0,100.0,0,0,1,0,0,0
2025-01-23,20,America/Vancouver,271.9,0.0,75.0,0,0,1,0,0,0
2025-01-23,20,America/Vancouver,273.19,0.0,100.0,0,0,1,0,0,0
2025-01-23,21,America/Vancouver,272.48,0.0,75.0,0,0,1,0,0,0
2025-01-23,21,America/Vancouver,272.77,0.0,75.0,0,0,1,0,0,0
2025-01-24,11,America/Vancouver,270.89,0.72,100.0,1,1,0,0,0,0
2025-01-24,11,America/Vancouver,275.83,0.0,20.0,0,0,1,0,0,0
2025-01-24,12,America/Vancouver,271.58,0.8,100.0,1,1,0,0,0,0
2025-01-24,12,America/Vancouver,276.21,0.0,0.0,0,0,0,1,0,0
2025-01-24,13,America/Vancouver,271.71,0.96,100.0,1,1,0,0,0,0
2025-01-24,13,America/Vancouver,277.42,0.0,20.0,0,0,1,0,0,0
2025-01-24,14,America/Vancouver,271.34,1.34,100.0,1,1,0,0,0,0
2025-01-24,14,America/Vancouver,277.83,0.0,0.0,0,0,0,1,0,0
2025-01-24,15,America/Vancouver,271.22,1.25,100.0,0,1,0,0,0,0
2025-01-24,15,America/Vancouver,277.26,0.0,0.0,0,0,0,1,0,0
2025-01-24,16,America/Vancouver,272.34,0.79,100.0,0,1,0,0,0,0
2025-01-24,16,America/Vancouver,275.12,0.0,0.0,0,0,0,1,0,0
2025-01-24,17,America/Vancouver,272.51,1.06,100.0,1,1,0,0,0,0
2025-01-24,17,America/Vancouver,274.67,0.0,0.0,0,0,0,1,0,0
2025-01-24,18,America/Vancouver,272.8,1.01,100.0,0,1,0,0,0,0
2025-01-24,18,America/Vancouver,275.95,0.0,0.0,0,0,0,1,0,0
2025-01-24,19,America/Vancouver,272.85,0.41,100.0,0,1,0,0,0,0
2025-01-24,19,America/Vancouver,272.26,0.0,0.0,0,0,0,1,0,0
2025-01-24,20,America/Vancouver,272.53,0.3,100.0,0,1,0,0,0,0
2025-01-24,20,America/Vancouver,271.5,0.0,0.0,0,0,0,1,0,0
2025-01-24,21,America/Vancouver,272.89,0.3,100.0,0,1,0,0,0,0
2025-01-24,21,America/Vancouver,271.55,0.0,0.0,0,0,0,1,0,0
2025-01-25,11,America/Vancouver,272.74,0.37,100.0,0,1,0,0,0,0
2025-01-25,11,America/Vancouver,278.51,0.0,0.0,0,0,0,1,0,0
2025-01-25,12,America/Vancouver,274.47,0.38,100.0,0,1,0,0,0,0
2025-01-25,12,America/Vancouver,275.96,0.25,20.0,0,1,0,0,0,0
2025-01-25,13,America/Vancouver,273.7,0.98,100.0,0,1,0,0,0,0
2025-01-25,13,America/Vancouver,278.14,0.0,20.0,0,0,1,0,0,0
2025-01-25,14,America/Vancouver,272.9,0.85,75.0,0,1,0,0,0,0
2025-01-25,14,America/Vancouver,278.36,0.0,20.0,0,0,1,0,0,0
2025-01-25,15,America/Vancouver,272.85,2.24,75.0,0,1,0,0,0,0
2025-01-25,15,America/Vancouver,279.4,0.0,0.0,0,0,0,1,0,0
2025-01-25,16,America/Vancouver,271.39,0.7,75.0,0,1,0,0,0,0
2025-01-25,16,America/Vancouver,276.04,0.0,20.0,0,0,1,0,0,0
2025-01-25,17,America/Vancouver,271.96,4.07,75.0,0,1,0,0,0,0
2025-01-25,17,America/Vancouver,277.29,0.0,28.0,0,0,1,0,0,0
2025-01-25,18,America/Vancouver,272.06,0.23,75.0,0,1,0,0,0,0
2025-01-25,18,America/Vancouver,274.82,0.0,29.0,0,0,1,0,0,0
2025-01-25,19,America/Vancouver,274.4,0.31,75.0,0,1,0,0,0,0
2025-01-25,19,America/Vancouver,273.58,0.0,17.0,0,0,1,0,0,0
2025-01-25,20,America/Vancouver,271.92,0.46,40.0,0,1,0,0,0,0
2025-01-25,20,America/Vancouver,273.67,0.0,4.0,0,0,0,1,0,0
2025-01-25,21,America/Vancouver,271.09,0.25,40.0,0,1,0,0,0,0
2025-01-25,21,America/Vancouver,273.5,0.0,100.0,0,0,1,0,0,0
2025-01-26,11,America/Vancouver,273.84,0.1,75.0,0,0,1,0,0,0
2025-01-26,11,America/Vancouver,276.54,0.0,20.0,0,0,1,0,0,0
2025-01-26,12,America/Vancouver,276.39,0.25,75.0,0,1,0,0,0,0
2025-01-26,12,America/Vancouver,277.12,0.0,20.0,0,0,1,0,0,0
2025-01-26,13,America/Vancouver,275.81,0.0,20.0,0,0,1,0,0,0
2025-01-26,13,America/Vancouver,277.67,0.0,20.0,0,0,1,0,0,0
2025-01-26,14,America/Vancouver,276.59,0.25,75.0,0,1,0,0,0,0
2025-01-26,14,America/Vancouver,279.15,0.0,0.0,0,0,0,1,0,0
2025-01-26,15,America/Vancouver,275.27,0.1,75.0,0,0,1,0,0,0
2025-01-26,15,America/Vancouver,279.08,0.0,0.0,0,0,0,1,0,0
2025-01-26,16,America/Vancouver,274.49,0.0,75.0,0,0,1,0,0,0
2025-01-26,16,America/Vancouver,277.39,0.0,0.0,0,0,0,1,0,0
2025-01-26,17,America/Vancouver,274.12,0.0,100.0,0,0,1,0,0,0
2025-01-26,17,America/Vancouver,277.8,0.0,5.0,0,0,0,1,0,0
2025-01-26,18,America/Vancouver,272.93,0.1,100.0,0,0,1,0,0,0
2025-01-26,18,America/Vancouver,276.07,0.0,1.0,0,0,0,1,0,0
2025-01-26,19,America/Vancouver,273.92,0.1,100.0,0,0,1,0,0,0
2025-01-26,19,America/Vancouver,274.98,0.0,0.0,0,0,0,1,0,0
2025-01-26,20,America/Vancouver,273.51,0.1,100.0,0,0,1,0,0,0
2025-01-26,20,America/Vancouver,274.56,0.0,0.0,0,0,0,1,0,0
2025-01-26,21,America/Vancouver,273.98,0.1,100.0,0,0,1,0,0,0
2025-01-26,21,America/Vancouver,274.13,0.0,0.0,0,0,0,1,0,0
2025-01-27,11,America/Vancouver,272.24,0.32,100.0,0,1,0,0,0,0
2025-01-27,11,America/Vancouver,278.21,0.0,7.0,0,0,0,1,0,0
2025-01-27,12,America/Vancouver,272.61,0.35,100.0,0,1,0,0,0,0
2025-01-27,12,America/Vancouver,278.47,0.0,0.0,0,0,0,1,0,0
2025-01-27,13,America/Vancouver,272.78,0.5,100.0,0,1,0,0,0,0
2025-01-27,13,America/Vancouver,278.95,0.0,0.0,0,0,0,1,0,0
2025-01-27,14,America/Vancouver,273.46,0.27,75.0,0,1,0,0,0,0
2025-01-27,14,America/Vancouver,278.91,0.0,20.0,0,0,1,0,0,0
2025-01-27,15,America/Vancouver,274.19,0.16,100.0,0,1,0,0,0,0
2025-01-27,15,America/Vancouver,278.29,0.0,0.0,0,0,0,1,0,0
2025-01-27,16,America/Vancouver,274.57,0.23,75.0,0,1,0,0,0,0
2025-01-27,16,America/Vancouver,279.3,0.0,0.0,0,0,0,1,0,0
2025-01-27,17,America/Vancouver,275.06,0.0,75.0,0,0,1,0,0,0
2025-01-27,17,America/Vancouver,277.23,0.0,0.0,0,0,0,1,0,0
2025-01-27,18,America/Vancouver,275.44,0.0,100.0,0,0,1,0,0,0
2025-01-27,18,America/Vancouver,274.86,0.0,0.0,0,0,0,1,0,0
2025-01-27,19,America/Vancouver,274.63,0.0,100.0,0,0,1,0,0,0
2025-01-27,19,America/Vancouver,275.41,0.0,0.0,0,0,0,1,0,0
2025-01-27,20,America/Vancouver,274.81,0.0,100.0,0,0,1,0,0,0
2025-01-27,20,America/Vancouver,273.95,0.0,0.0,0,0,0,1,0,0
2025-01-27,21,America/Vancouver,275.27,0.0,100.0,0,0,1,0,0,0
2025-01-27,21,America/Vancouver,272.32,0.0,0.0,0,0,0,1,0,0
2025-01-28,11,America/Vancouver,277.98,0.28,75.0,0,1,0,0,0,0
2025-01-28,11,America/Vancouver,276.53,0.0,20.0,0,0,1,0,0,0
2025-01-28,12,America/Vancouver,277.54,0.0,75.0,0,1,0,0,0,0
2025-01-28,12,America/Vancouver,278.67,0.25,1.0,0,1,0,0,0,0
2025-01-28,13,America/Vancouver,279.05,0.0,75.0,0,0,1,0,0,0
2025-01-28,13,America/Vancouver,279.64,0.0,5.0,0,0,0,1,0,0
2025-01-28,14,America/Vancouver,276.61,0.0,75.0,0,0,1,0,0,0
2025-01-28,14,America/Vancouver,278.64,0.0,20.0,0,0,1,0,0,0
2025-01-28,15,America/Vancouver,275.56,0.25,75.0,0,1,0,0,0,0
2025-01-28,15,America/Vancouver,279.51,0.0,21.0,0,0,1,0,0,0
2025-01-28,16,America/Vancouver,275.7,0.0,75.0,0,0,1,0,0,0
2025-01-28,16,America/Vancouver,278.86,0.0,32.0,0,0,1,0,0,0
2025-01-28,17,America/Vancouver,275.13,0.0,75.0,0,0,1,0,0,0
2025-01-28,17,America/Vancouver,278.28,0.0,29.0,0,0,1,0,0,0
2025-01-28,18,America/Vancouver,275.33,0.0,75.0,0,0,1,0,0,0
2025-01-28,18,America/Vancouver,276.68,0.0,35.0,0,0,1,0,0,0
2025-01-28,19,America/Vancouver,275.05,0.0,100.0,0,0,1,0,0,0
2025-01-28,19,America/Vancouver,275.6,0.0,73.0,0,0,1,0,0,0
2025-01-28,20,America/Vancouver,276.33,0.0,100.0,0,0,1,0,0,0
2025-01-28,20,America/Vancouver,275.09,0.0,89.0,0,0,1,0,0,0
2025-01-28,21,America/Vancouver,276.29,0.0,100.0,0,1,0,0,0,0
2025-01-28,21,America/Vancouver,274.65,0.0,0.0,0,0,0,1,0,0
2025-01-29,11,America/Vancouver,275.54,0.0,75.0,0,0,1,0,0,0
2025-01-29,11,America/Vancouver,277.1,0.0,0.0,0,0,0,1,0,0
2025-01-29,12,America/Vancouver,275.87,0.25,75.0,0,1,0,0,0,0
2025-01-29,12,America/Vancouver,279.58,0.0,0.0,0,0,0,1,0,0
2025-01-29,13,America/Vancouver,276.83,0.0,75.0,0,0,1,0,0,0
2025-01-29,13,America/Vancouver,280.29,0.0,1.0,0,0,0,1,0,0
2025-01-29,14,America/Vancouver,278.04,0.0,75.0,0,0,1,0,0,0
2025-01-29,14,America/Vancouver,279.9,0.0,20.0,0,0,1,0,0,0
2025-01-29,15,America/Vancouver,276.88,0.0,75.0,0,0,1,0,0,0
2025-01-29,15,America/Vancouver,279.04,0.0,20.0,1,0,0,0,0,0
2025-01-29,16,America/Vancouver,276.98,0.0,75.0,0,0,1,0,0,0
2025-01-29,16,America/Vancouver,278.79,0.0,3.0,0,0,0,1,0,0
2025-01-29,17,America/Vancouver,276.36,0.0,100.0,0,0,1,0,0,0
2025-01-29,17,America/Vancouver,276.31,0.0,5.0,0,0,0,1,0,0
2025-01-29,18,America/Vancouver,275.71,0.0,100.0,0,1,0,0,0,0
2025-01-29,18,America/Vancouver,276.52,0.0,40.0,0,0,1,0,0,0
2025-01-29,19,America/Vancouver,275.46,0.1,100.0,0,0,1,0,0,0
2025-01-29,19,America/Vancouver,275.93,0.0,20.0,0,0,1,0,0,0
2025-01-29,20,America/Vancouver,275.1,0.1,100.0,0,1,0,0,0,0
2025-01-29,20,America/Vancouver,275.03,0.0,5.0,0,0,0,1,0,0
2025-01-29,21,America/Vancouver,275.08,0.2,100.0,0,1,0,0,0,0
2025-01-29,21,America/Vancouver,274.35,0.0,75.0,0,0,1,0,0,0
2025-01-30,11,America/Vancouver,274.38,0.95,100.0,0,1,0,0,0,0
2025-01-30,11,America/Vancouver,273.89,0.0,100.0,0,0,1,0,0,0
2025-01-30,12,America/Vancouver,274.47,0.4,100.0,0,1,0,0,0,0
2025-01-30,12,America/Vancouver,273.65,0.25,100.0,0,1,0,0,0,0
2025-01-30,13,America/Vancouver,274.02,0.68,100.0,0,1,0,0,0,0
2025-01-30,13,America/Vancouver,272.71,1.67,100.0,0,1,0,0,0,0
2025-01-30,14,America/Vancouver,274.42,0.51,100.0,0,1,0,0,0,0
2025-01-30,14,America/Vancouver,272.89,0.7,100.0,0,1,0,0,0,0
2025-01-30,15,America/Vancouver,275.11,0.56,100.0,0,1,0,0,0,0
2025-01-30,15,America/Vancouver,272.62,0.89,100.0,0,1,0,0,0,0
2025-01-30,16,America/Vancouver,275.59,0.25,100.0,0,1,0,0,0,0
2025-01-30,16,America/Vancouver,273.27,0.25,100.0,0,1,0,0,0,0
2025-01-30,17,America/Vancouver,276.02,0.62,100.0,0,1,0,0,0,0
2025-01-30,17,America/Vancouver,273.69,0.11,100.0,0,1,0,0,0,0
2025-01-30,18,America/Vancouver,275.95,0.34,100.0,0,1,0,0,0,0
2025-01-30,18,America/Vancouver,273.21,0.14,100.0,0,1,0,0,0,0
2025-01-30,19,America/Vancouver,276.58,0.2,100.0,0,1,0,0,0,0
2025-01-30,19,America/Vancouver,273.29,0.25,100.0,0,1,0,0,0,0
2025-01-30,20,America/Vancouver,276.04,0.8,100.0,0,1,0,0,0,0
2025-01-30,20,America/Vancouver,273.5,1.59,100.0,0,1,0,0,0,0
2025-01-30,21,America/Vancouver,275.8,0.63,100.0,0,1,0,0,0,0
2025-01-30,21,America/Vancouver,272.15,1.95,100.0,0,1,0,0,0,0
2025-01-31,11,America/Vancouver,276.38,1.45,100.0,0,1,0,0,0,0
2025-01-31,11,America/Vancouver,273.48,0.76,100.0,0,1,0,0,0,0
2025-01-31,12,America/Vancouver,276.8,0.28,100.0,0,1,0,0,0,0
2025-01-31,12,America/Vancouver,273.62,0.7,100.0,0,1,0,0,0,0
2025-01-31,13,America/Vancouver,276.57,0.25,100.0,0,1,0,0,0,0
2025-01-31,13,America/Vancouver,274.04,1.78,100.0,0,1,0,0,0,0
2025-01-31,14,America/Vancouver,275.89,0.22,100.0,0,1,0,0,0,0
2025-01-31,14,America/Vancouver,274.33,2.39,100.0,1,1,0,0,0,0
2025-01-31,15,America/Vancouver,276.36,0.25,100.0,0,1,0,0,0,0
2025-01-31,15,America/Vancouver,274.22,2.9,100.0,1,1,0,0,0,0
2025-01-31,16,America/Vancouver,277.32,0.24,100.0,0,1,0,0,0,0
2025-01-31,16,America/Vancouver,274.69,2.34,100.0,0,1,0,0,0,0
2025-01-31,17,America/Vancouver,277.17,0.45,100.0,0,1,0,0,0,0
2025-01-31,17,America/Vancouver,274.49,0.76,100.0,0,1,0,0,0,0
2025-01-31,18,America/Vancouver,277.18,0.57,100.0,0,1,0,0,0,0
2025-01-31,18,America/Vancouver,274.6,0.76,100.0,0,1,0,0,0,0
2025-01-31,19,America/Vancouver,276.05,0.31,100.0,0,1,0,0,0,0
2025-01-31,19,America/Vancouver,274.59,0.76,100.0,0,1,0,0,0,0
2025-01-31,20,America/Vancouver,275.12,0.36000000000000004,100.0,1,1,0,0,0,0
2025-01-31,20,America/Vancouver,272.82,0.51,75.0,0,1,0,0,0,0
2025-01-31,21,America/Vancouver,275.03,0.63,100.0,1,1,0,0,0,0
2025-01-31,21,America/Vancouver,270.64,0.25,75.0,0,1,0,0,0,0
2025-02-01,11,America/Vancouver,276.26,1.82,100.0,1,1,0,0,0,0
2025-02-01,11,America/Vancouver,270.24,0.51,100.0,0,1,0,0,0,0
2025-02-01,12,America/Vancouver,275.4,1.06,100.0,0,1,0,0,0,0
2025-02-01,12,America/Vancouver,271.53,0.51,100.0,0,1,0,0,0,0
2025-02-01,13,America/Vancouver,276.79,1.01,100.0,0,1,0,0,0,0
2025-02-01,13,America/Vancouver,272.02,0.25,75.0,0,1,0,0,0,0
2025-02-01,14,America/Vancouver,276.81,1.65,100.0,1,1,0,0,0,0
2025-02-01,14,America/Vancouver,272.73,0.63,75.0,0,1,0,0,0,0
2025-02-01,15,America/Vancouver,276.47,1.23,100.0,0,1,0,0,0,0
2025-02-01,15,America/Vancouver,273.18,0.42,75.0,0,1,0,0,0,0
2025-02-01,16,America/Vancouver,277.64,0.21,100.0,0,1,0,0,0,0
2025-02-01,16,America/Vancouver,273.08,0.51,75.0,0,1,0,0,0,0
2025-02-01,17,America/Vancouver,278.81,0.52,100.0,0,1,0,0,0,0
2025-02-01,17,America/Vancouver,272.49,0.0,75.0,0,0,1,0,0,0
2025-02-01,18,America/Vancouver,276.87,0.41,100.0,0,1,0,0,0,0
2025-02-01,18,America/Vancouver,271.91,0.11,75.0,0,1,0,0,0,0
2025-02-01,19,America/Vancouver,277.86,0.41,100.0,0,1,0,0,0,0
2025-02-01,19,America/Vancouver,270.5,0.0,75.0,0,0,1,0,0,0
2025-02-01,20,America/Vancouver,277.22,2.23,100.0,0,1,0,0,0,0
2025-02-01,20,America/Vancouver,270.69,0.0,40.0,0,0,1,0,0,0
2025-02-01,21,America/Vancouver,277.55,4.14,100.0,1,1,0,0,0,0
2025-02-01,21,America/Vancouver,271.06,0.0,20.0,0,0,1,0,0,0
2025-02-02,11,America/Vancouver,277.47,0.54,100.0,1,1,0,0,0,0
2025-02-02,11,America/Vancouver,270.33,0.0,100.0,0,0,0,0,1,0
2025-02-02,12,America/Vancouver,274.03,3.08,100.0,1,1,0,0,0,0
2025-02-02,12,America/Vancouver,270.91,0.0,75.0,0,0,0,0,1,0
2025-02-02,13,America/Vancouver,274.46,1.85,75.0,0,1,0,0,0,0
2025-02-02,13,America/Vancouver,269.49,0.51,87.0,0,1,0,0,0,0
2025-02-02,14,America/Vancouver,274.3,0.55,75.0,0,1,0,0,0,0
2025-02-02,14,America/Vancouver,270.85,1.35,75.0,0,1,0,0,0,0
2025-02-02,15,America/Vancouver,273.73,0.46,75.0,0,1,0,0,0,0
2025-02-02,15,America/Vancouver,270.3,1.34,75.0,0,1,0,0,0,0
2025-02-02,16,America/Vancouver,273.88,0.28,75.0,0,1,0,0,0,0
2025-02-02,16,America/Vancouver,269.69,6.2,75.0,0,1,0,0,0,0
2025-02-02,17,America/Vancouver,274.28,0.25,75.0,0,1,0,0,0,0
2025-02-02,17,America/Vancouver,268.9,0.51,100.0,0,1,0,0,1,0
2025-02-02,18,America/Vancouver,272.26,0.15,75.0,0,1,0,0,0,0
2025-02-02,18,America/Vancouver,269.67,0.0,75.0,0,0,0,0,1,0
2025-02-02,19,America/Vancouver,273.2,0.15,100.0,0,1,0,0,0,0
2025-02-02,19,America/Vancouver,268.73,0.0,20.0,0,0,0,0,1,0
2025-02-02,20,America/Vancouver,273.08,0.12,100.0,0,1,0,0,0,0
2025-02-02,20,America/Vancouver,268.54,0.0,20.0,0,0,0,0,1,0
2025-02-02,21,America/Vancouver,273.74,0.25,100.0,0,1,0,0,0,0
2025-02-02,21,America/Vancouver,268.05,0.0,20.0,0,0,0,0,1,0
2025-02-03,11,America/Vancouver,277.5,0.0,20.0,0,0,1,0,0,0
2025-02-03,11,America/Vancouver,266.39,0.0,100.0,0,0,0,0,1,0
2025-02-03,12,America/Vancouver,277.27,0.0,20.0,0,0,1,0,0,0
2025-02-03,12,America/Vancouver,268.2,0.0,100.0,0,0,0,0,1,0
2025-02-03,13,America/Vancouver,277.97,0.0,20.0,0,0,1,0,0,0
2025-02-03,13,America/Vancouver,267.49,0.0,96.0,0,0,0,0,1,0
2025-02-03,14,America/Vancouver,277.49,0.0,40.0,0,0,1,0,0,0
2025-02-03,14,America/Vancouver,269.72,0.0,89.0,0,0,0,0,1,0
2025-02-03,15,America/Vancouver,278.09,0.0,75.0,0,0,1,0,0,0
2025-02-03,15,America/Vancouver,269.02,0.0,100.0,0,0,0,0,1,0
2025-02-03,16,America/Vancouver,278.92,0.0,40.0,0,0,1,0,0,0
2025-02-03,16,America/Vancouver,268.64,0.0,100.0,0,0,0,0,1,0
2025-02-03,17,America/Vancouver,277.79,0.0,75.0,0,0,1,0,0,0
2025-02-03,17,America/Vancouver,271.16,0.0,100.0,0,0,0,0,1,0
2025-02-03,18,America/Vancouver,277.88,0.0,75.0,0,0,1,0,0,0
2025-02-03,18,America/Vancouver,268.94,0.0,100.0,0,0,0,0,1,0
2025-02-03,19,America/Vancouver,276.35,0.0,75.0,0,0,1,0,0,0
2025-02-03,19,America/Vancouver,267.61,0.0,100.0,0,0,0,0,1,0
2025-02-03,20,America/Vancouver,276.99,0.0,100.0,0,0,1,0,0,0
2025-02-03,20,America/Vancouver,268.03,0.0,100.0,0,0,0,0,1,0
2025-02-03,21,America/Vancouver,276.31,0.0,100.0,0,0,1,0,0,0
2025-02-03,21,America/Vancouver,270.34,0.0,96.0,0,0,0,0,1,0
2025-02-04,11,America/Vancouver,277.3,0.3,100.0,0,1,0,0,0,0
2025-02-04,11,America/Vancouver,267.0,0.0,75.0,0,0,1,0,0,0
2025-02-04,12,America/Vancouver,276.69,0.26,100.0,0,1,0,0,0,0
2025-02-04,12,America/Vancouver,268.8,0.0,75.0,0,0,1,0,0,0
2025-02-04,13,America/Vancouver,277.19,0.24,100.0,0,1,0,0,0,0
2025-02-04,13,America/Vancouver,273.47,0.0,1.0,0,0,0,1,0,0
2025-02-04,14,America/Vancouver,276.92,0.46,100.0,0,1,0,0,0,0
2025-02-04,14,America/Vancouver,271.66,0.0,75.0,0,0,0,0,1,0
2025-02-04,15,America/Vancouver,275.08,1.11,100.0,0,1,0,0,0,0
2025-02-04,15,America/Vancouver,271.41,0.0,75.0,0,0,0,0,1,0
2025-02-04,16,America/Vancouver,275.92,2.12,100.0,0,1,0,0,0,0
2025-02-04,16,America/Vancouver,271.39,0.0,75.0,0,0,0,0,1,0
2025-02-04,17,America/Vancouver,275.14,1.68,100.0,0,1,0,0,0,0
2025-02-04,17,America/Vancouver,272.43,0.0,7.0,0,0,0,0,1,0
2025-02-04,18,America/Vancouver,275.15,1.31,100.0,0,1,0,0,0,0
2025-02-04,18,America/Vancouver,266.66,0.0,40.0,0,0,1,0,0,0
2025-02-04,19,America/Vancouver,274.53,0.58,100.0,0,1,0,0,0,0
2025-02-04,19,America/Vancouver,265.89,0.0,20.0,0,0,1,0,0,0
2025-02-04,20,America/Vancouver,274.04,0.25,100.0,0,1,0,0,0,0
2025-02-04,20,America/Vancouver,269.35,0.0,15.0,0,0,1,0,0,0
2025-02-04,21,America/Vancouver,274.8,0.39,100.0,0,1,0,0,0,0
2025-02-04,21,America/Vancouver,265.12,0.0,20.0,0,0,1,0,0,0
2025-02-05,11,America/Vancouver,276.57,0.0,75.0,0,0,1,0,0,0
2025-02-05,11,America/Vancouver,268.05,0.0,100.0,0,0,1,0,0,0
2025-02-05,12,America/Vancouver,276.03,0.0,75.0,0,0,1,0,0,0
2025-02-05,12,America/Vancouver,268.71,0.0,100.0,0,0,1,0,0,0
2025-02-05,13,America/Vancouver,277.54,0.0,40.0,0,0,1,0,0,0
2025-02-05,13,America/Vancouver,267.76,0.0,100.0,0,0,1,0,0,0
2025-02-05,14,America/Vancouver,278.29,0.0,75.0,0,0,1,0,0,0
2025-02-05,14,America/Vancouver,270.2,0.0,100.0,0,0,1,0,0,0
2025-02-05,15,America/Vancouver,278.01,0.0,75.0,0,0,1,0,0,0
2025-02-05,15,America/Vancouver,272.91,0.0,100.0,0,0,1,0,0,0
2025-02-05,16,America/Vancouver,278.21,0.0,75.0,0,0,1,0,0,0
2025-02-05,16,America/Vancouver,269.66,0.0,100.0,0,0,1,0,0,0
2025-02-05,17,America/Vancouver,277.59,0.0,75.0,0,0,1,0,0,0
2025-02-05,17,America/Vancouver,268.56,0.0,100.0,0,0,1,0,0,0
2025-02-05,18,America/Vancouver,279.43,0.0,40.0,0,0,1,0,0,0
2025-02-05,18,America/Vancouver,267.81,0.0,100.0,0,0,1,0,0,0
2025-02-05,19,America/Vancouver,278.89,0.0,75.0,0,0,1,0,0,0
2025-02-05,19,America/Vancouver,271.15,0.0,98.0,0,0,1,0,0,0
2025-02-05,20,America/Vancouver,277.21,0.0,75.0,0,0,1,0,0,0
2025-02-05,20,America/Vancouver,267.56,0.0,100.0,0,0,1,0,0,0
